Notebook Link,status,additional_exclusion_columns,additional_key_columns,data_comparison_filter,environment,layer_name,source_table_name,target_table_name,note
https://adb-1406497925929477.17.azuredatabricks.net/jobs/115974928521029/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_additionalinfo_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_additionalinfo_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/354854534567802/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_additionalinfo_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_additionalinfo_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/631569989560638/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_addressmapping_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_addressmapping_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/267419726667993/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_authority_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_authority_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/394688361476315/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_authority_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_authority_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/395782430908776/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_authorize_person_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_authorize_person_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/17999942769693/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_authorize_person_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_authorize_person_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/382100125555567/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_catalog_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_catalog_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/135936094852001/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_ceo_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_ceo_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/632611349010790/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_ceo_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_ceo_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/763083508676087/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_address_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_address_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1000041575324342/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_address_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_address_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/649637856130759/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_capital_changing_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_capital_changing_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1084814682984655/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_industry_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_industry_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/654765666691709/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_industry_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_industry_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/91932026730773/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_name_changing_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_name_changing_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/398120259920199/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_profile_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_profile_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/686741306907867/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_profile_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_profile_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/263627022606156/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_symenlite_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_symenlite_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/929639956377153/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_telephone_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_telephone_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/327370249710372/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_telephone_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_telephone_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/495995262916261/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_company_to_public_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_company_to_public_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/876306999367959/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_director_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_director_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1050432619252075/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_financial_current_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_financial_current_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/312980231734620/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_fs_balance_sheet_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_fs_balance_sheet_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1006803278188984/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_fs_code_master_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_fs_code_master_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/425980266360257/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_fs_income_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_fs_income_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/721247475635562/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_fs_master_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_fs_master_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1072183370003819/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_fs_ratio_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_fs_ratio_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/243146395224720/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_lobisicgroup_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_lobisicgroup_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1002674729958719/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_lobnaicsgroup_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_lobnaicsgroup_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/983582751078322/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_pd_text_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_pd_text_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/752404942366338/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_pd_text_hist_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_pd_text_hist_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/459384611231513/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_personal_profile_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_personal_profile_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/965242192037380/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_enlite_db.enlite_shareholder_1_0,scbucudpsit.dlsit_persist_enlite_db.enlite_shareholder_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/860397529027503/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frciswdt_10_0,scbucudpsit.dlsit_persist_frc_db.frc_frciswdt_10_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/81783704536824/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frciswfe_11_0,scbucudpsit.dlsit_persist_frc_db.frc_frciswfe_11_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/294776666616686/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frciswms_12_0,scbucudpsit.dlsit_persist_frc_db.frc_frciswms_12_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/788666937653042/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frciswtj_13_0,scbucudpsit.dlsit_persist_frc_db.frc_frciswtj_13_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/786629570814308/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frciswtr_9_0,scbucudpsit.dlsit_persist_frc_db.frc_frciswtr_9_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/94990894246144/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcnswdt_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcnswdt_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/379203079162600/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcnswfe_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcnswfe_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/28647752884179/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcnswms_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcnswms_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/190167898646694/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcnswtj_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcnswtj_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/467194118691085/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcnswtr_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcnswtr_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/829520550190542/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcobkcd_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcobkcd_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/883795044069852/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcom103_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcom103_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1022718832613315/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcom202_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcom202_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/798668152072944/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcoswdt_4_0,scbucudpsit.dlsit_persist_frc_db.frc_frcoswdt_4_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/94313069853818/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcoswfe_5_0,scbucudpsit.dlsit_persist_frc_db.frc_frcoswfe_5_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/388534746184180/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcoswmg_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcoswmg_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/742583607190647/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcoswtj_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcoswtj_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/854952149908927/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcoswtr_1_0,scbucudpsit.dlsit_persist_frc_db.frc_frcoswtr_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/178137264884875/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_frcxdms_8_0,scbucudpsit.dlsit_persist_frc_db.frc_frcxdms_8_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/310981779594785/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_hccc_master1_20_0,scbucudpsit.dlsit_persist_frc_db.frc_hccc_master1_20_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/80079306092108/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_hccc_master2_21_0,scbucudpsit.dlsit_persist_frc_db.frc_hccc_master2_21_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/817852073316052/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_hccc_master3_22_0,scbucudpsit.dlsit_persist_frc_db.frc_hccc_master3_22_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/833845012406446/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_hccc_master4_23_0,scbucudpsit.dlsit_persist_frc_db.frc_hccc_master4_23_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/549115624143872/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_hccc_master_19_0,scbucudpsit.dlsit_persist_frc_db.frc_hccc_master_19_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1056230369579093/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_hccc_return_chqno_24_0,scbucudpsit.dlsit_persist_frc_db.frc_hccc_return_chqno_24_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1111615948413361/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_hccc_return_trans_25_0,scbucudpsit.dlsit_persist_frc_db.frc_hccc_return_trans_25_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/156153274301357/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_host_payment_2_0,scbucudpsit.dlsit_persist_frc_db.frc_host_payment_2_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1110803740054544/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_frc_db.frc_host_reqmg_inw_26_0,scbucudpsit.dlsit_persist_frc_db.frc_host_reqmg_inw_26_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/565167644304758/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_acp_accounting_event_parm_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_acp_accounting_event_parm_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/349547411465758/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_acs_accounting_event_seq_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_acs_accounting_event_seq_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/256593075229011/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_apb_branch_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_apb_branch_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/959472747144711/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_app_identity_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_app_identity_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/629909878086239/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_app_prod_mapping_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_app_prod_mapping_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/997481902971443/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_app_rule_data_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_app_rule_data_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1001086615783534/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_app_summary_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_app_summary_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/446288648085569/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_aps_accounting_event_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_aps_accounting_event_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/1105417317860371/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_cfb_person_address_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_cfb_person_address_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/167446672343011/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_cfb_person_address_v2_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_cfb_person_address_v2_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/824995628622665/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_cfb_person_base_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_cfb_person_base_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
https://adb-1406497925929477.17.azuredatabricks.net/jobs/496120763516816/runs/1,Succeeded,Empty,Empty,dl_data_dt = '2024-12-24',dlsit,ingestion,hive_metastore.dlsit_persist_icore_db.icore_cfb_person_contact_1_0_view,scbucudpsit.dlsit_persist_icore_db.icore_cfb_person_contact_1_0,Note: you may need to restart the kernel using dbutils.library.restartPython() to use updated packages.
